TransactionAmount,AccountBalance,LoginAttempts,Location,Channel,Cluster
45.920000000000016,544.5599999999995,1.0,Nashville,ATM,Suspicious
761.73,151.27999999999975,1.0,Columbus,ATM,Normal
331.38,844.5500000000002,1.0,Miami,ATM,Suspicious
602.8,7417.69,1.0,Baltimore,Branch,Normal
64.12,1029.0900000000001,1.0,Indianapolis,Branch,Suspicious
57.379999999999995,899.5200000000004,1.0,Kansas City,Online,Suspicious
94.64000000000001,586.7600000000002,1.0,New York,ATM,Suspicious
155.56,129.78999999999996,1.0,Austin,Branch,Normal
301.39,10548.58,1.0,Denver,Online,Normal
136.31,4384.95,1.0,Nashville,Online,Suspicious
4.389999999999986,1429.6099999999997,1.0,Philadelphia,ATM,Fraud
429.25,5019.68,1.0,Seattle,Online,Fraud
138.54,8274.77,1.0,Austin,Branch,Normal
33.03000000000003,935.8800000000001,1.0,Washington,Branch,Fraud
76.38999999999996,11584.32,1.0,Sacramento,Online,Fraud
25.319999999999993,1642.3400000000001,1.0,Oklahoma City,ATM,Suspicious
330.91,6481.35,1.0,Kansas City,ATM,Suspicious
153.55,5619.91,1.0,Denver,Online,Normal
217.61,1661.1,1.0,Omaha,Online,Fraud
131.69,2958.43,1.0,Denver,Branch,Normal
953.1700000000001,3506.11,1.0,Raleigh,Online,Fraud
68.49000000000001,6683.31,1.0,Nashville,Online,Suspicious
1493.0000000000002,1619.1599999999999,1.0,Colorado Springs,ATM,Normal
470.62,12470.62,1.0,Tucson,Branch,Fraud
385.35,5184.13,1.0,Miami,Branch,Suspicious
74.72,165.75,1.0,Phoenix,Online,Fraud
352.03,4846.68,1.0,Phoenix,Online,Fraud
275.87,1697.58,1.0,Seattle,ATM,Fraud
90.94,3896.08,1.0,Colorado Springs,ATM,Normal
206.25,3651.07,1.0,Baltimore,ATM,Normal
116.75999999999996,4480.43,1.0,Philadelphia,ATM,Fraud
91.5,667.6599999999999,1.0,Omaha,ATM,Fraud
489.31,5595.22,1.0,Louisville,Branch,Suspicious
1664.33,1588.31,1.0,San Antonio,Branch,Fraud
414.49,12709.58,1.0,Phoenix,Online,Fraud
315.13,6570.94,1.0,Omaha,Branch,Fraud
28.379999999999995,8892.62,1.0,Tucson,Branch,Fraud
456.05,11729.51,1.0,Detroit,Branch,Normal
277.22,12104.51,1.0,Kansas City,Branch,Suspicious
54.84,3495.51,1.0,Kansas City,Online,Suspicious
29.920000000000016,7855.01,1.0,Denver,Online,Normal
133.06000000000003,8843.44,1.0,Las Vegas,Online,Suspicious
332.06,11826.52,4.0,Seattle,ATM,Fraud
14.339999999999975,7932.51,1.0,Memphis,Online,Suspicious
468.32,4710.04,1.0,Fresno,Online,Normal
582.17,7310.83,1.0,Tucson,Branch,Fraud
245.62,1879.8199999999997,1.0,San Antonio,Branch,Fraud
981.9000000000001,9018.33,1.0,Baltimore,Online,Normal
83.6,13899.24,1.0,San Jose,ATM,Fraud
331.22,12613.25,1.0,Oklahoma City,Branch,Suspicious
57.49000000000001,765.1499999999996,1.0,Detroit,Online,Normal
85.57999999999998,7794.84,1.0,Fort Worth,ATM,Normal
157.56,7541.16,1.0,Indianapolis,Branch,Suspicious
230.3,8356.88,1.0,Colorado Springs,Online,Normal
305.92,1445.4700000000003,1.0,El Paso,ATM,Normal
942.7,5141.32,1.0,Boston,Online,Normal
116.32999999999998,1696.15,1.0,Fresno,Branch,Normal
537.71,1806.08,1.0,Mesa,Online,Suspicious
538.17,5908.04,1.0,Washington,Branch,Fraud
219.44,4207.27,1.0,Washington,Online,Fraud
61.620000000000005,8365.37,1.0,Miami,Online,Suspicious
58.77000000000001,7261.7,1.0,Memphis,Online,Suspicious
538.13,5008.59,1.0,Charlotte,ATM,Normal
177.05,4287.82,1.0,Philadelphia,Branch,Fraud
403.01,10513.52,3.0,Washington,Online,Fraud
719.76,690.5200000000004,1.0,San Francisco,Branch,Fraud
163.22,1788.27,1.0,Miami,Online,Suspicious
242.85,4672.8,1.0,San Antonio,Online,Fraud
291.22,3677.63,1.0,Baltimore,Online,Normal
56.52000000000001,6911.2,1.0,Omaha,ATM,Fraud
195.8,12027.68,1.0,Raleigh,Online,Fraud
66.75999999999996,184.72000000000025,1.0,Austin,Branch,Normal
190.9,101.25,1.0,Jacksonville,Online,Suspicious
106.99000000000001,5771.4,1.0,Omaha,Branch,Fraud
655.81,4539.99,2.0,Omaha,ATM,Fraud
107.10000000000002,193.80000000000018,1.0,Philadelphia,Online,Fraud
79.92000000000002,9138.76,2.0,Miami,ATM,Suspicious
430.83,941.4899999999998,1.0,Los Angeles,Branch,Suspicious
235.34,566.8299999999999,1.0,Washington,Branch,Fraud
86.35,1550.48,1.0,Indianapolis,Branch,Suspicious
337.99,9038.63,1.0,Colorado Springs,ATM,Normal
577.13,6640.51,1.0,San Jose,Branch,Fraud
213.33,5400.44,1.0,Omaha,ATM,Fraud
54.52000000000001,6980.98,1.0,Indianapolis,Branch,Suspicious
100.13,5209.16,1.0,Denver,Branch,Normal
883.9200000000001,2342.64,1.0,Tucson,Online,Fraud
69.80000000000001,136.77000000000044,1.0,New York,Branch,Suspicious
768.94,6860.18,1.0,Indianapolis,Branch,Suspicious
179.62,409.2600000000002,1.0,Tucson,Online,Fraud
425.91,383.5799999999999,1.0,Jacksonville,ATM,Suspicious
263.34,2411.02,1.0,Denver,ATM,Normal
113.03,6756.13,1.0,Tucson,Online,Fraud
11.019999999999982,7879.66,1.0,Austin,Online,Normal
865.1700000000001,9297.5,1.0,Houston,Branch,Suspicious
152.0,7531.43,1.0,Albuquerque,ATM,Normal
270.39,899.1499999999996,1.0,Jacksonville,ATM,Suspicious
246.41,1431.6,1.0,Detroit,ATM,Normal
336.84,4500.26,1.0,Washington,ATM,Fraud
261.45,6735.74,1.0,Oklahoma City,Online,Suspicious
99.98000000000002,3037.97,1.0,Washington,Online,Fraud
400.69,9040.33,1.0,Las Vegas,Online,Suspicious
411.47,796.6300000000001,1.0,Fort Worth,ATM,Normal
204.63,9199.52,1.0,Las Vegas,Online,Suspicious
421.56,8037.87,1.0,San Jose,Online,Fraud
193.38,1081.79,1.0,Memphis,ATM,Suspicious
377.04,3812.87,1.0,Chicago,ATM,Normal
54.099999999999994,940.9099999999999,1.0,Boston,Branch,Normal
18.100000000000023,6474.34,1.0,Louisville,ATM,Suspicious
408.62,2498.48,1.0,Fort Worth,Online,Normal
162.1,9578.74,1.0,Baltimore,Branch,Normal
165.31,7346.66,1.0,Boston,ATM,Normal
267.48,811.8599999999997,2.0,Albuquerque,ATM,Normal
856.9000000000001,8579.69,1.0,New York,Branch,Suspicious
433.9,9013.1,1.0,Albuquerque,Online,Normal
271.22,6863.02,1.0,Louisville,ATM,Suspicious
307.68,2052.84,1.0,Detroit,Online,Normal
348.17,1887.8400000000001,1.0,El Paso,ATM,Normal
43.099999999999994,6944.9,1.0,Denver,Branch,Normal
557.78,1289.48,1.0,Phoenix,Branch,Fraud
325.6,13777.1,1.0,Dallas,ATM,Normal
235.83,4120.75,1.0,Memphis,Online,Suspicious
603.54,10517.47,1.0,Albuquerque,Online,Normal
270.25,5414.97,1.0,Tucson,ATM,Fraud
123.38,13542.41,1.0,Sacramento,Online,Fraud
577.12,5265.88,1.0,Virginia Beach,ATM,Fraud
92.24000000000001,6937.48,1.0,Philadelphia,Branch,Fraud
856.21,12690.79,1.0,Colorado Springs,Branch,Normal
251.54,254.75,1.0,Tucson,Branch,Fraud
28.629999999999995,3382.91,1.0,San Diego,Branch,Fraud
185.97,1776.9099999999999,1.0,Denver,Online,Normal
243.08,131.25,1.0,Jacksonville,Online,Suspicious
